text,retweet_count,favorite_count,is_retweet,date,score
Now Mini Mike Bloomberg is critical of Jack Wilson who saved perhaps hundreds of people in a Church because he was carrying a gun and knew how to use it Jack quickly killed the shooter who was beginning a rampage Mini is against the 2nd A His ads are Fake just like him,40845,171635,0,2020-01-19,495.7172848804287
Will be having a News Conference from our beautiful White House at 500 PM Many things to discuss Thank you,19994,100657,0,2020-03-22,211.85764526354532
For all of the Fake News Sunday Political Shows whose bias amp dishonesty is greater than ever seen in our Country before please inform your viewers that our Economy is setting records with more people employed today than at any time in US history our Military which,22726,98513,0,2019-05-19,437.9838517202503
RT TomFitton realDonaldTrump Exactly Governors and local officials should let people out of their homes before they let criminals out o,9190,0,0,2020-03-23,233.04314411355824
Beautiful evening in El Paso Texas last night God Bless the USA ,23664,116264,0,2019-02-12,147.09864924648744
For those that naively ask why didnt the Republicans get approval to build the Wall over the last year it is because IN THE SENATE WE NEED 10 DEMOCRAT VOTES and they will gives us NONE for Border Security Now we have to do it the hard way with a Shutdown Too bad FoxNews,34525,144271,0,2018-12-29,536.3480348266511
China just enacted a major stimulus plan With all the Tariffs THEY are paying to the USA Billions and Billions of Dollars they need it In the meantime our Federal Reserve sits back and does NOTHING,16266,66000,0,2019-09-07,360.2491885509195
RT DonaldJTrumpJr Silence of the Moms Media Refuse to Discuss Angel Families via BreitbartNews,18249,0,0,2019-01-15,226.53184794655274
Joe Bidens handling of the H1N1 Swine Flu was a complete and total disaster Even polls on the matter were terrible,26805,135153,0,2020-05-26,254.41287212678273
RT parscale This is just one of many fake news stories over the last several years Sad so many journalists have lost their integrity I,11807,0,0,2019-01-19,270.30873993163607
RT BulldawgDerek foxandfriends A Sunday Morning Amen Mark Levin Preach Brother  You shut down Ed Henry and the fake news with the fac,3688,0,0,2019-09-29,317.9668962776632
I will be announcing the winners of the MAGACHALLENGE and inviting them to the WhiteHouse to meet with me and perform Good luck ,26304,96437,0,2019-11-08,249.0186961411164
paying higher rates than many others when we should be paying less Tough on our exporters and puts the USA at a competitive disadvantage Must be the other way around Should ease and cut rate big Jerome Powell led Federal Reserve has called it wrong from day one Sad,11409,45371,0,2020-03-03,478.08942959024614
RT RepAndyBarr More than a year after President Trump negotiated the North America trade deal its good to finally see the unnecessary p,5710,0,1,2019-12-11,247.76716517735463
RT realDonaldTrump Congratulations to the GREAT Bob Cousy ,9594,0,0,2019-08-23,130.55535943731712
BLITZ Trump Will Smash the Left and Win by David Horowitz Amazon 1 Bestseller Call 8006910022  Hot book great author,14826,67910,0,2020-06-18,234.67173914541746
A great group of Champions ,9263,44694,0,2019-10-16,59.28721675841716
RT OANN One America News presents an indepth report on corruption by former Vice President Joe Biden and his family Join NeilWMcCabe,7203,0,1,2019-12-08,281.1542127880943
Tremendous success tonight Thank you to all,49931,252480,0,2018-11-07,96.07311273005347
The GDP Rate 42 is higher than the Unemployment Rate 39 for the first time in over 100 years,25215,90857,0,2018-09-10,206.82274628198078
New Hampshire will receive nearly 822K in USDOT funds for bus service in the city of Nashua Happy to support RideBigBlue and keep the people of Nashua moving,7265,33659,0,2020-08-13,337.69778249736015
So true although Honest Abe wasnt bad Thank you ,21667,101981,0,2020-05-02,106.24099479841122
RT DavidBrodyCBN Trump's approval rating hits highest point in two years ,9846,0,0,2019-06-01,172.52774908394707
Thank you to NASA and SpaceX for their hard work and leadership Look forward to being back with you on Saturday,21793,152440,0,2020-05-28,244.1844138840663
RT WhiteHouse No law that kicks 180 million Americans off their plans is acceptable While Democrats abandon Obamacare for more socialism,12041,0,0,2019-04-13,227.25817341936695
I dont know what report current Director of the FBI Christopher Wray was reading but it sure wasnt the one given to me With that kind of attitude he will never be able to fix the FBI which is badly broken despite having some of the greatest men amp women working there,33605,130591,0,2019-12-10,492.98891310970794
RT TeamTrump Vice President mikepence The American People can rest easier tonight because of the leadership of realDonaldTrump and th,6876,0,0,2020-01-09,263.1371363648952
RT SexCounseling realDonaldTrump As far as I am concerned it should be a 100 approval from all of the Republican party whats wrong wi,5025,0,0,2020-05-02,307.7960564278354
White House News Conference at 545 Thank you,17413,114527,0,2020-04-19,99.79667503302112
RT JimJordan Republicans only have til Saturday to request witnesses for ALL open hearingsRepAdamSchiff decides WHICH witnesses tes,29631,0,0,2019-11-09,246.0470070149261
So great to see our Country starting to open up again ,12457,60927,0,2020-05-10,132.85425506742132
foxandfriends trounces Morning Psycho MSDNC in the Ratings,19269,102959,0,2020-05-19,155.90342486547948
STRONG amp UNITED WE WILL PREVAIL GOD BLESS THE USA,33288,149107,0,2020-03-23,142.29689847891538
Thank you NATO NATOLondon ,15493,65262,0,2019-12-04,66.09376843676864
A lot of Democrat dropouts tonight very low political IQ ,16515,75808,0,2020-02-12,127.50573493146644
RT SenJoniErnst With 225000 jobs created last month alone the US economy is continuing to fire on all cylinders ,7075,0,0,2020-02-15,220.87191826544145
RT SenatorTimScott Joined cvpayne on FoxBusiness this afternoon to talk about how my Opportunity Zones are working across the nation fo,8768,0,0,2020-02-15,250.69379319800416
Someone should call Obama up The Obama Administration spied on a rival presidential campaign using Federal Agencies I mean that seems like a headline to me TuckerCarlson  It will all start coming out and the Witch Hunt will end Presidential Harassment,31877,119866,0,2019-06-12,414.6840819549858
RT realDonaldTrump Lacy will do a great job Omar is a corrupt disaster,21357,0,0,2020-05-18,156.92697737782657
RT newsmax Trump economist Steve Moore tells Newsmax TV Strong jobs data undercuts any impeachment argument ,4270,0,1,2019-12-07,200.03988396376195
The Silent Majority will reign,57112,319934,0,2020-07-13,60.94975111005496
When will Republican leadership learn that they are being played like a fiddle by the Democrats on Border Security and Building the Wall Without Borders we dont have a country With Open Borders which the Democrats want we have nothing but crime Finish the Wall,31415,116402,0,2018-09-15,414.1753465190787
Just arrived at Camp David,9831,70395,0,2019-08-31,64.66668762353876
Oil prices getting too high OPEC please relax and take it easy World cannot take a price hike  fragile,17965,87410,0,2019-02-25,233.81887797419105
RT ARmastrangelo Jim Jordan Why didn't you charge Joseph Mifsud for lying to the FBIRobert Mueller I cant get into itThis video i,10665,0,0,2019-08-13,299.0660525772737
It is our sacred duty to support Americas Service Members every single day they wear the uniform  and every day after when they return home as Veterans Together we will HONOR those who defend us we will CHERISH those who protect us and we will celebrate the amazing heroes ,17764,74203,0,2018-11-16,494.0612657892152
Throughout American history the men and women of our Armed Forces have selflessly served our Country making tremendous sacrifices to defend our liberty On National POW/MIA Recognition Day we honor all American Prisoners of War ,10889,43762,0,2018-09-22,386.6838721923579
The Ukraine investigation is just as Corrupt and Fake as all of the other garbage that went on before it Even Shifty Schiff got caught cheating when he made up what I said on the call,20323,85275,0,2019-10-26,358.88029651949125
Rachel CamposDuffy has written a wonderful book for children Paloma Wants To Be Lady Freedom She and her husband Sean Duffy have done so much for our Country Buy this book  great for the kids ,12310,52858,0,2019-09-21,369.31405551376173
The Economy is coming back fast ,20042,90811,0,2020-07-14,77.38532394908206
are NOT planning to illegally subvert the 2020 Election despite all that has been said to the contrary It all sounded good until I watched Kevin Cernekee a Google engineer say terrible things about what they did in 2016 and that they want to Make sure that Trump losses,10862,46915,0,2019-08-06,462.4883827146857
RT RepDougCollins Democrats have no concern for the rules Pelosi violates House rules and her majority gives her a free passSchiff,17420,0,0,2019-10-25,278.6006104632151
RT RepMattGaetz The American people arent fooled by the Democrats dirty tricks Americans will NEVER forget that Democrats have been,12204,0,1,2019-12-19,238.82464209288545
Texas is great ,10473,47671,0,2019-10-19,44.67354820818262
RT senatemajldr Every time the Trump administration meets Speaker Pelosi halfway on the USMCA she tries to move the goalposts The Speak,20904,0,1,2019-11-22,288.9846242256709
RT DanaSchoonover1 KimStrassel steph93065 Romney is covering up his part in corruption in Ukraine This has nothing to do with truth or,9017,0,0,2020-02-09,281.8576005827852
Congressman Van Drew DNJ SLAMS Democrats for fracturing the Nation with Impeachment probe We already know how its going to end FoxNews,19053,71234,0,2019-11-18,265.20285407751896
RT realDonaldTrump The big Oil Deal with OPEC Plus is done This will save hundreds of thousands of energy jobs in the United States I w,40028,0,0,2020-04-12,292.8283710567861
sufficient to keep the markets wellsupplied I have also informed all appropriate agencies to expedite approvals of the oil pipelines currently in the permitting process in Texas and various other States,15295,69847,0,2019-09-15,357.71525106269803
