text,retweet_count,favorite_count,is_retweet,date,score
RT bennyjohnson Sen TedCruz Either you were complicit in the wrongdoing or that the performance of your duties was grossly neglige,7889,0,0,2020-06-06,10.87623
No Collusion No Obstruction  there has NEVER been a President who has been more transparent Millions of pages of documents were given to the Mueller Angry Dems plus I allowed everyone to testify including WH counsel I didnt have to do this but now they want more,23478,103502,0,2019-04-24,9.134449
RT SenJohnKennedy Reports of Boltons book don't answer the question Why did POTUS ask for an investigationThe Ukrainian government h,5175,0,0,2020-02-01,9.294139
Wow CNN RATINGS HAVE CRASHED LOST ALL CREDIBILITY,21097,101456,0,2019-07-12,9.48077
RT WhiteHouse Last year President realDonaldTrump signed the First Step Act into lawthe most significant criminal justice reform in ma,6187,0,0,2019-10-26,10.312803
First the Fake News Media said that its not fair for the President of the United States to be giving news conferences but it is the only way I can reach the American People as seen in the below poll ,28435,117337,0,2020-04-14,11.324178
Looking like Nick Sandman amp Covington Catholic students were treated unfairly with early judgements proving out to be false  smeared by media Not good but making big comeback New footage shows that media was wrong about teens encounter with Native American TuckerCarlson,43866,166276,0,2019-01-22,10.285391
Hurricane Dorian looks like it will be hitting Florida late Sunday night Be prepared and please follow State and Federal instructions it will be a very big Hurricane perhaps one of the biggest,14130,59284,0,2019-08-29,9.956651
RT EricTrump Behind the scenes in Orlando  what an amazing night DonaldJTrumpJr IvankaTrump ,7158,0,0,2019-06-22,10.411473
I can say as it relates to the Senate Intelligence Committee Investigation that we have NO hard evidence of Collusion  Richard Burr RNC Senate Intelligence Committee Chairman,17728,71348,0,2018-09-12,9.98262
RepRatcliffe asked the two star witnesses where is the impeachable event in that call Both stared straight ahead with a blank look on their face remained silent amp were unable to answer the question That would be the end of a case run by normal people  but not Shifty,24675,89090,0,2019-11-14,10.000835
RT realDonaldTrump So great to have Michael home Just arrived Very exciting Thank you to Iran Dont wait until after US Election to,32527,0,0,2020-06-06,10.017644
RT JimJordan This is what it comes down to ,15722,0,1,2019-12-12,10.814051
I will be having a White House Press Conference today at 530 PM Thank you,18003,126289,0,2020-04-22,10.558087
CNN is a ratings disaster Lost all credibility ,14853,57726,0,2019-12-08,9.698577
Unrelated to Russia Russia Russia although the Radical Left doesnt use the name Russia anymore since the issuance of the Mueller Report House Committee now plays the seldom used Contempt card on our great AG amp Sec of Commerce  this time on the Census Dems play a,12843,57571,0,2019-06-13,9.679164
So pathetic to see Sleepy Joe Biden who with his son Hunter and to the detriment of the American Taxpayer has ripped off at least two countries for millions of dollars calling for my impeachment  and I did nothing wrong Joes Failing Campaign gave him no other choice,26394,107783,0,2019-10-10,9.908599
If you like automobils how can you vote for a Democrat who all want to get rid of cars as quickly as possible especially if they are powered by gasoline Remember also no more than one car per family I on the other hand have new plants being built all over Michigan Plus,589,2100,0,2020-03-11,10.026618
I was going to go to Bedminster New Jersey this weekend but wanted to stay in Washington DC to make sure LAW amp ORDER is enforced The arsonists anarchists looters and agitators have been largely stopped,30640,149408,0,2020-06-27,9.228362
RT FLOTUS This Administration remains committed to the fight against the opioid epidemic Thank you to all who participated in this week,6607,0,0,2019-06-15,10.734794
RT TeamMitch Enjoy our new ad DefeatTheMobFund the fight ,10701,0,0,2020-07-02,10.081947
The Democrats are in danger of becoming irrelevant because of their decision to keep taking the country on wild goose chases They ought to start governing You know for a change  Michael Goodwin newyorkpost,16025,60558,0,2019-05-22,10.156713
RT DanScavino ,9513,0,0,2020-02-22,10.7047825
RT DHSWolf Building a border wall system at one time was very bipartisan and nonpolitical It's only now that some are choosing politi,9517,0,0,2020-02-19,10.719853
Thank you Rudy ,12498,62690,0,2019-08-16,11.042841
Think how wonderful it is to be able to fight back and show to so many how totally dishonest the Fake News Media really is It may be the most corrupt and disgusting business almost there is MAKE AMERICA GREAT AGAIN,35478,153105,0,2019-08-10,11.053678
Secretary of State Mike Pompeo was never given or shown a Transcript or Video of the Saudi Consulate event FAKE NEWS,32297,80294,0,2018-10-20,10.005067
Todays Stock Market is the highest in the history of our great Country This is the 104th time since the Election of 2016 that we have reached a NEW HIGH Congratulations USA,25758,130618,0,2019-07-04,10.573397
The Democrats hate this President so much theyre forgetting about their duty to secure our Border ThomasHomanICE  SteveHiltonx Sad but true,17560,77619,0,2019-07-28,9.899371
Florida Governor Ron DeSantis just signed Bill banning Sanctuary Cities in State amp forcing all law enforcement agencies to cooperate with Federal Immigration authorities Bill prohibits local Govt from enacting Sanctuary policies that protect undocumented immigrantsFoxNews,21934,99276,0,2019-06-15,10.764793
RT SteveScalise If people scatter out of a room when you walk in amp turn on the light it begs the question What are they hiding in there,28857,0,0,2019-10-24,10.802554
When the time is right we will make a deal with China My respect and friendship with President Xi is unlimited but as I have told him many times before this must be a great deal for the United States or it just doesnt make any sense We have to be allowed to make up some,20249,107048,0,2019-05-14,10.624723
Great Coach Great Guy ,11929,73842,0,2019-07-06,9.666937
RT LouisianaGov I again want to thank realDonaldTrump and VP for supporting the people of Louisiana during this difficult time We had,6647,0,0,2020-04-30,11.02146
RT MarshaBlackburn We all know Adam Schiff loves hearing himself talk So lets give him something to talk about1 Why did Schiff col,24144,0,0,2020-01-23,10.675004
RT CDCgov Social distancing can help slow the spread of COVID19 in affected communities This means avoiding crowded places and maintain,7679,0,0,2020-03-17,9.983707
Great to have NASA Astronauts return to Earth after very successful two month mission Thank you to all,30513,238876,0,2020-08-02,10.712181
Iran has long been secretly enriching in total violation of the terrible 150 Billion Dollar deal made by John Kerry and the Obama Administration Remember that deal was to expire in a short number of years Sanctions will soon be increased substantially,17892,70603,0,2019-07-10,10.452234
RT marklevinshow The Jewish case for President Trump,6075,0,0,2020-03-17,9.888397
96 Approval Rating in the Republican Party Thank you,50073,357027,0,2020-06-17,10.81354
RT FLOTUS Another wonderful Easter Egg roll  POTUS and I enjoyed meeting everyone  Thank you to the many volunteers and vendors who wo,11843,0,0,2019-04-23,9.819941
Thank you TheresaMay ,14573,81339,0,2019-06-04,11.108979
Just had a very good meeting with Foreign Minister Sergey Lavrov and representatives of Russia Discussed many items including Trade Iran North Korea INF Treaty Nuclear Arms Control and Election Meddling Look forward to continuing our dialogue in the near future ,10871,44992,0,2019-12-11,10.621878
RT SecKermani The week long Reduction in Violence agreed between USTaliban negotiators will begin at midnight tonight Afghan officials,3473,0,0,2020-02-21,10.727699
RT yogagenie Prolife groups denounce BidenHarris as 'most proabortion ticket in history'  Washington Times ,5439,0,0,2020-08-14,9.841184
RT realDonaldTrump Governors get your states testing programs amp apparatus perfected Be ready big things are happening No excuses The,35572,0,0,2020-04-12,9.945686
RT JackPosobiec BREAKING US Marines arriving to Baghdad embassy ,15261,0,1,2020-01-01,10.264925
To the great people of Kentucky please go out and vote for Matt Bevin today Very important He has done a fantastic job for you and America MAGA,16250,64873,0,2019-05-21,10.52828
After years of rebuilding OTHER NATIONS we are finally rebuilding OUR NATION In everything we do we are putting AMERICA FIRST KAG2020 ,20061,77104,0,2019-12-11,10.913852
We have today informed the countries of Honduras Guatemala and El Salvador that if they allow their citizens or others to journey through their borders and up to the United States with the intention of entering our country illegally all payments made to them will STOP END,36164,134998,0,2018-10-17,10.464707
RT realDonaldTrump Corrupt Joe Biden wants to defund our police He may use different words but when you look at his pact with Crazy Ber,46894,0,0,2020-07-18,10.260561
Thanks Eric ,11584,46023,0,2019-11-17,10.793699
Thank you to Amy Kremer Women for Trump CoFounder for doing such a great interview with Martha MacCallumand by the way women have the lowest unemployment numbers in many decades  at the highest pay ever Proud of that,21762,103329,0,2019-01-18,10.726681
RT JudicialWatch TomFitton Pelosi/Schiff Abuse Worsens FBI Finds Clinton Emails PLUS 5 NEW JW Lawsuits against DeepState ,7603,0,1,2019-12-07,9.986916
RT WhiteHouse Were here today to celebrate and expand our historic campaign to rescue American workers from jobkilling regulations h,9202,0,0,2020-07-17,9.951294
our great police are being disrespected even with water dumped on them because a Mayor and Governor just dont have their backs New Yorks Finest must be cherished respected and loved Too many prople are leaving our special New York Great leaders would work,579,2068,0,2019-11-02,9.377356
Sarah is correct McCain was a lousy candidate with lots of bad policy but the deadheads sabotaged his campaign from the inside and never gave him a chance to win Hope they were happy with OBiden who gave you me ,13187,47478,0,2020-08-20,10.488643
If Shifty Adam Schiff who is a corrupt politician who fraudulently made up what I said on the call is allowed to release transcripts of the Never Trumpers amp others that are amp were interviewed he will change the words that were said to suit the Dems purposes Republicans,19134,75709,0,2019-11-03,10.370245
